id,date,stop_name,gtfs_longitude,gtfs_latitude,entries,exits
-73.92078640.678822,2020-08-07,Ralph Av,-73.920786,40.678822,1696,1346
-73.91194640.67834,2020-08-07,Rockaway Av,-73.911946,40.67834,1370,1589
-73.89654840.674542,2020-08-07,Liberty Av,-73.896548,40.674542,849,649
-73.89035840.67271,2020-08-07,Van Siclen Av,-73.890358,40.67271,1010,1322
-73.8807540.67413,2020-08-07,Shepherd Av,-73.88075,40.67413,1090,849
-73.87210640.675377,2020-08-07,Euclid Av,-73.872106,40.675377,3672,1867
-73.8650540.677044,2020-08-07,Grant Av,-73.86505,40.677044,2040,2314
-73.85899240.679371,2020-08-07,80 St,-73.858992,40.679371,1195,799
-73.8514740.679843,2020-08-07,88 St,-73.85147,40.679843,1033,386
-73.84385340.680429,2020-08-07,Rockaway Blvd,-73.843853,40.680429,2602,1491
-73.83768340.681711,2020-08-07,104 St,-73.837683,40.681711,606,218
-73.83216340.684331,2020-08-07,111 St,-73.832163,40.684331,874,372
-73.82579840.685951,2020-08-07,Ozone Park - Lefferts Blvd,-73.825798,40.685951,2915,2836
-73.83591940.672097,2020-08-07,Aqueduct Racetrack,-73.835919,40.672097,47,19
-73.83405840.668234,2020-08-07,Aqueduct - N Conduit Av,-73.834058,40.668234,240,290
-73.83030140.660476,2020-08-07,Howard Beach - JFK Airport,-73.830301,40.660476,415,147
-73.81592540.608382,2020-08-07,Broad Channel,-73.815925,40.608382,82,50
-73.91784340.770258,2020-08-07,Astoria Blvd,-73.917843,40.770258,2207,2454
-74.00697840.713282,2020-08-07,City Hall,-74.006978,40.713282,817,598
-73.81364140.588034,2020-08-07,Beach 90 St,-73.813641,40.588034,273,376
-73.82055840.585307,2020-08-07,Beach 98 St,-73.820558,40.585307,106,175
-73.82755940.583209,2020-08-07,Beach 105 St,-73.827559,40.583209,55,144
-73.83559240.580903,2020-08-07,Rockaway Park - Beach 116 St,-73.835592,40.580903,296,426
-73.79692440.590927,2020-08-07,Beach 67 St,-73.796924,40.590927,924,775
-73.78852240.592374,2020-08-07,Beach 60 St,-73.788522,40.592374,813,681
-73.77601340.592943,2020-08-07,Beach 44 St,-73.776013,40.592943,324,397
-73.76817540.595398,2020-08-07,Beach 36 St,-73.768175,40.595398,388,529
-73.76135340.600066,2020-08-07,Beach 25 St,-73.761353,40.600066,630,875
-73.75540540.603995,2020-08-07,Far Rockaway - Mott Av,-73.755405,40.603995,1979,2519
-73.87885540.874811,2020-08-07,Norwood - 205 St,-73.878855,40.874811,3023,3392
-73.88713840.873244,2020-08-07,Bedford Park Blvd,-73.887138,40.873244,1686,1643
-73.89350940.866978,2020-08-07,Kingsbridge Rd,-73.893509,40.866978,2589,3270
-73.89774940.861296,2020-08-07,Fordham Rd,-73.897749,40.861296,3631,3634
-73.90074140.856093,2020-08-07,182-183 Sts,-73.900741,40.856093,1652,1134
-73.90522740.85041,2020-08-07,Tremont Av,-73.905227,40.85041,2970,3067
-73.91013640.8459,2020-08-07,174-175 Sts,-73.910136,40.8459,1744,1481
-73.913440.839306,2020-08-07,170 St,-73.9134,40.839306,2072,1886
-73.9184440.833771,2020-08-07,167 St,-73.91844,40.833771,3256,2184
-74.01334240.70722,2020-08-07,Rector St,-74.013342,40.70722,904,528
-73.93820940.830135,2020-08-07,155 St,-73.938209,40.830135,1183,1130
-73.94283640.754203,2020-08-07,21 St - Queensbridge,-73.942836,40.754203,3032,3340
-73.9532640.759145,2020-08-07,Roosevelt Island,-73.95326,40.759145,1968,1997
-73.96611340.764629,2020-08-07,Lexington Av/63 St,-73.966113,40.764629,4539,5563
-73.9774540.763972,2020-08-07,57 St,-73.97745,40.763972,2428,2401
-73.98132940.758663,2020-08-07,47-50 Sts - Rockefeller Ctr,-73.981329,40.758663,9566,11874
-73.99282140.742878,2020-08-07,23 St,-73.992821,40.742878,5169,5826
-73.99375340.718267,2020-08-07,Grand St,-73.993753,40.718267,6364,6333
-73.98993840.723402,2020-08-07,2 Av,-73.989938,40.723402,3380,4202
-73.99017340.713715,2020-08-07,East Broadway,-73.990173,40.713715,3502,2873
-73.98675140.701397,2020-08-07,York St,-73.986751,40.701397,2262,2137
-73.99086240.686145,2020-08-07,Bergen St,-73.990862,40.686145,2155,2192
-73.99504840.680303,2020-08-07,Carroll St,-73.995048,40.680303,2181,1540
-73.99595940.67358,2020-08-07,Smith - 9 Sts,-73.995959,40.67358,1290,2195
-73.98030540.666271,2020-08-07,7 Av,-73.980305,40.666271,2402,1873
-73.97949340.660365,2020-08-07,15 St - Prospect Park,-73.979493,40.660365,1113,841
-73.97577640.650782,2020-08-07,Fort Hamilton Pkwy,-73.975776,40.650782,1087,506
-73.97967840.644041,2020-08-07,Church Av,-73.979678,40.644041,3187,2760
-73.97817240.636119,2020-08-07,Ditmas Av,-73.978172,40.636119,1232,856
-73.97697140.629755,2020-08-07,18 Av,-73.976971,40.629755,1196,1056
-73.97612740.625322,2020-08-07,Avenue I,-73.976127,40.625322,572,329
-73.97526440.620769,2020-08-07,Bay Pkwy,-73.975264,40.620769,393,152
-73.97419740.61514,2020-08-07,Avenue N,-73.974197,40.61514,985,353
-73.97302240.608944,2020-08-07,Avenue P,-73.973022,40.608944,895,467
-73.97236140.603217,2020-08-07,Kings Hwy,-73.972361,40.603217,1151,1133
-73.97335740.596063,2020-08-07,Avenue U,-73.973357,40.596063,652,309
-73.9742540.58962,2020-08-07,Avenue X,-73.97425,40.58962,867,514
-73.97457440.581011,2020-08-07,Neptune Av,-73.974574,40.581011,454,284
-73.78381740.712646,2020-08-07,Jamaica - 179 St,-73.783817,40.712646,6557,3670
-73.79360440.71047,2020-08-07,169 St,-73.793604,40.71047,2454,2915
-73.80332640.707564,2020-08-07,Parsons Blvd,-73.803326,40.707564,9562,2625
-73.81070840.70546,2020-08-07,Sutphin Blvd,-73.810708,40.70546,1389,1153
-73.82057440.709179,2020-08-07,Briarwood - Van Wyck Blvd,-73.820574,40.709179,1332,787
-73.83100840.714441,2020-08-07,Kew Gardens - Union Tpke,-73.831008,40.714441,6767,7578
-73.98182440.690635,2020-08-07,DeKalb Av,-73.981824,40.690635,4806,3389
-73.83732440.718331,2020-08-07,75 Av,-73.837324,40.718331,780,281
-73.84452140.721691,2020-08-07,Forest Hills - 71 Av,-73.844521,40.721691,6943,4744
-73.85271940.726523,2020-08-07,67 Av,-73.852719,40.726523,2138,1197
-73.86160440.729846,2020-08-07,63 Dr - Rego Park,-73.861604,40.729846,4466,2072
-73.86922940.733106,2020-08-07,Woodhaven Blvd,-73.869229,40.733106,5565,4779
-73.87722340.737015,2020-08-07,Grand Av - Newtown,-73.877223,40.737015,5300,4017
-73.88201740.742454,2020-08-07,Elmhurst Av,-73.882017,40.742454,4067,1275
-73.89845340.749669,2020-08-07,65 St,-73.898453,40.749669,1148,1033
-73.90600640.752885,2020-08-07,Northern Blvd,-73.906006,40.752885,2222,2296
-73.91333340.756312,2020-08-07,46 St,-73.913333,40.756312,2261,2384
-73.9207440.756879,2020-08-07,Steinway St,-73.92074,40.756879,3858,4293
-73.92878140.752039,2020-08-07,36 St,-73.928781,40.752039,970,945
-73.93724340.748973,2020-08-07,Queens Plaza,-73.937243,40.748973,2427,3356
-73.97522440.760167,2020-08-07,5 Av/53 St,-73.975224,40.760167,3364,4528
-73.98163740.762862,2020-08-07,7 Av,-73.981637,40.762862,2079,2934
-73.80110940.702147,2020-08-07,Jamaica Center - Parsons/Archer,-73.801109,40.702147,10780,11204
-73.80796940.700486,2020-08-07,Sutphin Blvd - Archer Av - JFK Airport,-73.807969,40.700486,6831,8985
-73.9831140.677316,2020-08-07,Union St,-73.98311,40.677316,1581,1746
-73.81685940.702566,2020-08-07,Jamaica - Van Wyck,-73.816859,40.702566,1607,1808
-73.94972440.744065,2020-08-07,21 St,-73.949724,40.744065,540,698
-73.95444940.731352,2020-08-07,Greenpoint Av,-73.954449,40.731352,3040,3073
-73.95127740.724635,2020-08-07,Nassau Av,-73.951277,40.724635,2446,3160
-73.95030840.706092,2020-08-07,Broadway,-73.950308,40.706092,1611,1505
-73.95023440.700377,2020-08-07,Flushing Av,-73.950234,40.700377,944,1242
-73.94904640.694568,2020-08-07,Myrtle - Willoughby Avs,-73.949046,40.694568,1696,1231
-73.95352240.689627,2020-08-07,Bedford - Nostrand Avs,-73.953522,40.689627,2173,1790
-73.9600740.688873,2020-08-07,Classon Av,-73.96007,40.688873,1280,1591
-73.96683940.688089,2020-08-07,Clinton - Washington Avs,-73.966839,40.688089,981,784
-73.97537540.687119,2020-08-07,Fulton St,-73.975375,40.687119,1430,1634
-73.89858340.889248,2020-08-07,Van Cortlandt Park - 242 St,-73.898583,40.889248,2320,1359
-73.9008740.884667,2020-08-07,238 St,-73.90087,40.884667,1316,184
-73.90483440.878856,2020-08-07,231 St,-73.904834,40.878856,2843,517
-73.90983140.874561,2020-08-07,Marble Hill - 225 St,-73.909831,40.874561,1685,374
-73.91527940.869444,2020-08-07,215 St,-73.915279,40.869444,475,253
-73.91882240.864621,2020-08-07,207 St,-73.918822,40.864621,2080,1433
-73.92553640.860531,2020-08-07,Dyckman St,-73.925536,40.860531,2433,1997
-73.92147940.766779,2020-08-07,30 Av,-73.921479,40.766779,3484,3839
-73.99287240.665414,2020-08-07,Prospect Av,-73.992872,40.665414,1319,1609
-73.92941240.855225,2020-08-07,191 St,-73.929412,40.855225,455,674
-73.93359640.849505,2020-08-07,181 St,-73.933596,40.849505,3980,6054
-73.9448940.834041,2020-08-07,157 St,-73.94489,40.834041,3053,3230
-73.9503640.826551,2020-08-07,145 St,-73.95036,40.826551,2756,3660
-73.95367640.822008,2020-08-07,137 St - City College,-73.953676,40.822008,2995,3988
-73.95837240.815581,2020-08-07,125 St,-73.958372,40.815581,1733,2438
-73.9641140.807722,2020-08-07,116 St - Columbia University,-73.96411,40.807722,1396,1238
-73.96684740.803967,2020-08-07,Cathedral Pkwy,-73.966847,40.803967,2361,2319
-73.96837940.799446,2020-08-07,103 St,-73.968379,40.799446,2546,2139
-73.99809140.660397,2020-08-07,25 St,-73.998091,40.660397,1203,1438
-73.97232340.793919,2020-08-07,96 St,-73.972323,40.793919,7419,9933
-73.97621840.788644,2020-08-07,86 St,-73.976218,40.788644,3394,4357
-73.97991740.783934,2020-08-07,79 St,-73.979917,40.783934,2862,2192
-73.9819740.778453,2020-08-07,72 St,-73.98197,40.778453,7862,9356
-73.98220940.77344,2020-08-07,66 St - Lincoln Center,-73.982209,40.77344,2855,3714
-73.98384940.761728,2020-08-07,50 St,-73.983849,40.761728,2387,2953
-73.99105740.750373,2020-08-07,34 St - Penn Station,-73.991057,40.750373,12575,16425
-73.99336540.747215,2020-08-07,28 St,-73.993365,40.747215,1926,1994
-74.00354940.655144,2020-08-07,36 St,-74.003549,40.655144,4307,3769
-73.99565740.744081,2020-08-07,23 St,-73.995657,40.744081,2419,2632
-73.99787140.74104,2020-08-07,18 St,-73.997871,40.74104,1121,1016
-74.00290640.733422,2020-08-07,Christopher St - Sheridan Sq,-74.002906,40.733422,1534,1913
-74.00536740.728251,2020-08-07,Houston St,-74.005367,40.728251,2000,1657
-74.00627740.722854,2020-08-07,Canal St,-74.006277,40.722854,724,986
-74.00688640.719318,2020-08-07,Franklin St,-74.006886,40.719318,668,572
-74.00926640.715478,2020-08-07,Chambers St,-74.009266,40.715478,2273,2706
-74.01218840.711835,2020-08-07,WTC Cortlandt,-74.012188,40.711835,1332,1528
-74.01378340.707513,2020-08-07,Rector St,-74.013783,40.707513,863,815
-74.01000640.648939,2020-08-07,45 St,-74.010006,40.648939,2532,2090
-74.009140.706821,2020-08-07,Wall St,-74.0091,40.706821,2604,3061
-73.99308640.697466,2020-08-07,Clark St,-73.993086,40.697466,814,714
-73.98506540.690545,2020-08-07,Hoyt St,-73.985065,40.690545,1653,2004
-73.98049240.688246,2020-08-07,Nevins St,-73.980492,40.688246,2394,3350
-73.97509840.680829,2020-08-07,Bergen St,-73.975098,40.680829,660,787
-74.01403440.645069,2020-08-07,53 St,-74.014034,40.645069,3341,4141
-73.97104640.675235,2020-08-07,Grand Army Plaza,-73.971046,40.675235,1224,668
-73.96437540.671987,2020-08-07,Eastern Pkwy - Brooklyn Museum,-73.964375,40.671987,685,971
-73.95046640.669847,2020-08-07,Nostrand Av,-73.950466,40.669847,1002,1353
-73.94216140.669399,2020-08-07,Kingston Av,-73.942161,40.669399,1326,1524
-73.93294240.668897,2020-08-07,Crown Hts - Utica Av,-73.932942,40.668897,8102,8907
-73.9226140.664717,2020-08-07,Sutter Av - Rutland Rd,-73.92261,40.664717,2389,3242
-73.91632740.661453,2020-08-07,Saratoga Av,-73.916327,40.661453,1936,2466
-73.90894640.662549,2020-08-07,Rockaway Av,-73.908946,40.662549,1717,2425
-73.90244740.663515,2020-08-07,Junius St,-73.902447,40.663515,762,1220
-74.01788140.641362,2020-08-07,59 St,-74.017881,40.641362,3830,2664
-73.89489540.664635,2020-08-07,Pennsylvania Av,-73.894895,40.664635,1662,883
-73.88939540.665449,2020-08-07,Van Siclen Av,-73.889395,40.665449,925,1296
-73.88407940.666235,2020-08-07,New Lots Av,-73.884079,40.666235,2116,2646
-73.95068340.667883,2020-08-07,President St,-73.950683,40.667883,802,1170
-73.9508540.662742,2020-08-07,Sterling St,-73.95085,40.662742,1540,1359
-73.950240.656652,2020-08-07,Winthrop St,-73.9502,40.656652,2137,505
-73.94957540.650843,2020-08-07,Church Av,-73.949575,40.650843,3086,853
-73.94895940.645098,2020-08-07,Beverly Rd,-73.948959,40.645098,1399,303
-73.94841140.639967,2020-08-07,Newkirk Av,-73.948411,40.639967,2365,1983
-73.94764240.632836,2020-08-07,Flatbush Av - Brooklyn College,-73.947642,40.632836,5158,5008
-74.02337740.634967,2020-08-07,Bay Ridge Av,-74.023377,40.634967,2330,1849
-73.82812140.852462,2020-08-07,Pelham Bay Park,-73.828121,40.852462,2300,1965
-73.83256940.84681,2020-08-07,Buhre Av,-73.832569,40.84681,1109,1383
-73.83632240.843863,2020-08-07,Middletown Rd,-73.836322,40.843863,630,722
-73.84295240.839892,2020-08-07,Westchester Sq - E Tremont Av,-73.842952,40.839892,1834,2510
-73.84703640.836488,2020-08-07,Zerega Av,-73.847036,40.836488,809,952
-73.85122240.834255,2020-08-07,Castle Hill Av,-73.851222,40.834255,2180,2845
-73.86081640.833226,2020-08-07,Parkchester,-73.860816,40.833226,5047,6535
-73.86761840.831509,2020-08-07,St Lawrence Av,-73.867618,40.831509,1373,1838
-73.87451640.829521,2020-08-07,Morrison Av- Sound View,-73.874516,40.829521,2331,2789
-73.87915940.828584,2020-08-07,Elder Av,-73.879159,40.828584,2401,3280
-74.0255140.629742,2020-08-07,77 St,-74.02551,40.629742,1604,857
-73.88628340.826525,2020-08-07,Whitlock Av,-73.886283,40.826525,663,974
-73.89054940.820948,2020-08-07,Hunts Point Av,-73.890549,40.820948,3537,3996
-73.89643540.816104,2020-08-07,Longwood Av,-73.896435,40.816104,1098,1468
-73.90409840.812118,2020-08-07,E 149 St,-73.904098,40.812118,1774,2398
-73.90765740.808719,2020-08-07,E 143 St - St Mary's St,-73.907657,40.808719,368,517
-73.91404240.805368,2020-08-07,Cypress Av,-73.914042,40.805368,1175,1314
-73.9192440.807566,2020-08-07,Brook Av,-73.91924,40.807566,2166,2957
-73.92613840.810476,2020-08-07,3 Av - 138 St,-73.926138,40.810476,2763,2768
-73.87875140.886037,2020-08-07,Woodlawn,-73.878751,40.886037,2167,1142
-73.88465540.87975,2020-08-07,Mosholu Pkwy,-73.884655,40.87975,2897,1391
-74.02839840.622687,2020-08-07,86 St,-74.028398,40.622687,3340,3614
-73.89006440.873412,2020-08-07,Bedford Park Blvd - Lehman College,-73.890064,40.873412,1842,1772
-73.89717440.86776,2020-08-07,Kingsbridge Rd,-73.897174,40.86776,2965,2666
-73.90103440.862803,2020-08-07,Fordham Rd,-73.901034,40.862803,3715,1174
-73.90387940.858407,2020-08-07,183 St,-73.903879,40.858407,2201,1629
-73.90768440.853453,2020-08-07,Burnside Av,-73.907684,40.853453,2678,1880
-73.91179440.84848,2020-08-07,176 St,-73.911794,40.84848,1883,1743
-73.91468540.844434,2020-08-07,Mt Eden Av,-73.914685,40.844434,1792,1905
-73.91779140.840075,2020-08-07,170 St,-73.917791,40.840075,2588,3087
-73.921440.835537,2020-08-07,167 St,-73.9214,40.835537,3409,4456
-74.03087640.616622,2020-08-07,Bay Ridge - 95 St,-74.030876,40.616622,1711,1268
-73.92984940.813224,2020-08-07,138 St - Grand Concourse,-73.929849,40.813224,784,1214
-73.93759440.804138,2020-08-07,125 St,-73.937594,40.804138,7128,11156
-73.94161740.798629,2020-08-07,116 St,-73.941617,40.798629,4040,4511
-73.9442540.79502,2020-08-07,110 St,-73.94425,40.79502,2969,4318
-73.94747840.7906,2020-08-07,103 St,-73.947478,40.7906,3966,5115
-73.9510740.785672,2020-08-07,96 St,-73.95107,40.785672,4885,2939
-73.95558940.779492,2020-08-07,86 St,-73.955589,40.779492,9626,12048
-73.95987440.77362,2020-08-07,77 St,-73.959874,40.77362,6400,8110
-73.9638740.768141,2020-08-07,68 St - Hunter College,-73.96387,40.768141,4594,5997
-73.92550840.76182,2020-08-07,Broadway,-73.925508,40.76182,2900,3329
-73.98207640.746081,2020-08-07,33 St,-73.982076,40.746081,5406,5995
-73.98426440.74307,2020-08-07,28 St,-73.984264,40.74307,4070,5320
-73.98659940.739864,2020-08-07,23 St,-73.986599,40.739864,3730,4657
-73.9910740.730054,2020-08-07,Astor Pl,-73.99107,40.730054,2328,3544
-73.99714140.722301,2020-08-07,Spring St,-73.997141,40.722301,1675,2584
-73.97236740.67705,2020-08-07,7 Av,-73.972367,40.67705,1776,1870
-74.01186240.707557,2020-08-07,Wall St,-74.011862,40.707557,2490,1977
-74.01406540.704817,2020-08-07,Bowling Green,-74.014065,40.704817,4526,5766
-73.8506240.903125,2020-08-07,Wakefield - 241 St,-73.85062,40.903125,1767,2571
-73.85437640.898379,2020-08-07,Nereid Av,-73.854376,40.898379,987,709
-73.85747340.893193,2020-08-07,233 St,-73.857473,40.893193,1521,808
-73.86034140.888022,2020-08-07,225 St,-73.860341,40.888022,1129,1031
-73.96224640.661614,2020-08-07,Prospect Park,-73.962246,40.661614,2573,3159
-73.86263340.883895,2020-08-07,219 St,-73.862633,40.883895,961,769
-73.86625640.87785,2020-08-07,Gun Hill Rd,-73.866256,40.87785,1776,3268
-73.86716440.871356,2020-08-07,Burke Av,-73.867164,40.871356,808,574
-73.86735240.865462,2020-08-07,Allerton Av,-73.867352,40.865462,1623,950
-73.86761540.857192,2020-08-07,Pelham Pkwy,-73.867615,40.857192,2497,1851
-73.86845740.848828,2020-08-07,Bronx Park East,-73.868457,40.848828,722,392
-73.87348840.841894,2020-08-07,E 180 St,-73.873488,40.841894,2673,2847
-73.88004940.840295,2020-08-07,West Farms Sq - E Tremont Av,-73.880049,40.840295,1950,2465
-73.88773440.837288,2020-08-07,174 St,-73.887734,40.837288,2040,3251
-73.89186540.829993,2020-08-07,Freeman St,-73.891865,40.829993,1341,1840
-73.96149540.655292,2020-08-07,Parkside Av,-73.961495,40.655292,1986,1810
-73.89306440.824073,2020-08-07,Simpson St,-73.893064,40.824073,2460,1291
-73.89673640.822181,2020-08-07,Intervale Av,-73.896736,40.822181,1010,1418
-73.9017740.819585,2020-08-07,Prospect Av,-73.90177,40.819585,2122,1113
-73.90780740.81649,2020-08-07,Jackson Av,-73.907807,40.81649,1597,530
-73.91775740.816109,2020-08-07,3 Av - 149 St,-73.917757,40.816109,6586,5247
-73.9364740.82388,2020-08-07,Harlem - 148 St,-73.93647,40.82388,1005,1095
-73.93624540.820421,2020-08-07,145 St,-73.936245,40.820421,917,202
-73.9407740.814229,2020-08-07,135 St,-73.94077,40.814229,3553,2168
-73.94549540.807754,2020-08-07,125 St,-73.945495,40.807754,3652,3312
-73.96298240.650527,2020-08-07,Church Av,-73.962982,40.650527,5346,6160
-73.94962540.802098,2020-08-07,116 St,-73.949625,40.802098,2654,2440
-73.95182240.799075,2020-08-07,Central Park North (110 St),-73.951822,40.799075,2002,2820
-73.83083440.8883,2020-08-07,Eastchester - Dyre Av,-73.830834,40.8883,1383,2333
-73.83859140.878663,2020-08-07,Baychester Av,-73.838591,40.878663,942,608
-73.84638440.869526,2020-08-07,Gun Hill Rd,-73.846384,40.869526,1415,1394
-73.85535940.858985,2020-08-07,Pelham Pkwy,-73.855359,40.858985,893,1089
-73.86049540.854364,2020-08-07,Morris Park,-73.860495,40.854364,698,729
-73.8300340.7596,2020-08-07,Flushing - Main St,-73.83003,40.7596,16084,17481
-73.84562540.754622,2020-08-07,Mets - Willets Point,-73.845625,40.754622,918,1278
-73.85533440.75173,2020-08-07,111 St,-73.855334,40.75173,5221,3550
-73.96449240.644031,2020-08-07,Beverley Rd,-73.964492,40.644031,1103,1079
-73.862740.749865,2020-08-07,103 St - Corona Plaza,-73.8627,40.749865,8476,8379
-73.86952740.749145,2020-08-07,Junction Blvd,-73.869527,40.749145,9162,9680
-73.87661340.748408,2020-08-07,90 St - Elmhurst Av,-73.876613,40.748408,6706,4196
-73.88369740.747659,2020-08-07,82 St - Jackson Hts,-73.883697,40.747659,5292,8055
-73.89640340.746325,2020-08-07,69 St,-73.896403,40.746325,1699,2174
-73.90298440.74563,2020-08-07,Woodside - 61 St,-73.902984,40.74563,5301,6607
-73.91254940.744149,2020-08-07,52 St,-73.912549,40.744149,1969,2229
-73.91843540.743132,2020-08-07,46 St,-73.918435,40.743132,3768,3980
-73.92401640.743781,2020-08-07,40 St,-73.924016,40.743781,2400,2730
-73.96389140.640927,2020-08-07,Cortelyou Rd,-73.963891,40.640927,1953,1012
